2026/07/13 04:20:49.827, 96, 64, 12139, 15360, 68.38, 1185
2026/07/13 04:20:50.834, 100, 43, 12139, 15360, 68.52, 1125
2026/07/13 04:20:51.843, 100, 59, 12139, 15360, 68.12, 1125
2026/07/13 04:20:52.853, 100, 42, 12139, 15360, 66.22, 1125
2026/07/13 04:20:53.863, 100, 59, 12139, 15360, 68.08, 1140
2026/07/13 04:20:54.874, 100, 45, 12139, 15360, 68.47, 1125
2026/07/13 04:20:55.888, 100, 58, 12139, 15360, 67.75, 1155
2026/07/13 04:20:56.909, 100, 43, 12139, 15360, 66.65, 1110
2026/07/13 04:20:57.924, 100, 59, 12139, 15360, 67.75, 1125
2026/07/13 04:20:58.939, 100, 42, 12139, 15360, 69.55, 1140
2026/07/13 04:20:59.952, 100, 57, 12139, 15360, 67.49, 1125
2026/07/13 04:21:00.966, 100, 42, 12139, 15360, 69.55, 1110
2026/07/13 04:21:01.974, 100, 60, 12139, 15360, 66.65, 1095
2026/07/13 04:21:02.985, 100, 42, 12139, 15360, 65.97, 1080
2026/07/13 04:21:03.998, 100, 55, 12139, 15360, 68.18, 870
2026/07/13 04:21:05.008, 100, 42, 12139, 15360, 67.20, 1110
2026/07/13 04:21:06.020, 100, 53, 12139, 15360, 68.08, 1125
2026/07/13 04:21:07.028, 100, 42, 12139, 15360, 68.57, 1095
2026/07/13 04:21:08.041, 100, 52, 12139, 15360, 58.39, 930
2026/07/13 04:21:09.050, 100, 42, 12139, 15360, 65.28, 1095
2026/07/13 04:21:10.061, 100, 47, 12139, 15360, 67.59, 750
2026/07/13 04:21:11.084, 100, 42, 12139, 15360, 67.44, 1170
2026/07/13 04:21:12.113, 100, 50, 12139, 15360, 60.16, 1080
2026/07/13 04:21:13.129, 100, 43, 12139, 15360, 46.10, 1275
2026/07/13 04:21:14.152, 100, 34, 12139, 15360, 66.51, 1110
2026/07/13 04:21:15.162, 97, 50, 12139, 15360, 72.94, 1110
2026/07/13 04:21:16.171, 100, 38, 12139, 15360, 68.18, 1125
2026/07/13 04:21:17.181, 96, 55, 12139, 15360, 68.28, 1110
2026/07/13 04:21:18.193, 100, 40, 12139, 15360, 67.89, 1095
2026/07/13 04:21:19.223, 96, 59, 12139, 15360, 67.18, 1080
2026/07/13 04:21:20.248, 100, 40, 12139, 15360, 63.61, 1110
2026/07/13 04:21:21.257, 96, 65, 12139, 15360, 66.26, 1110
2026/07/13 04:21:22.270, 100, 43, 12139, 15360, 66.16, 1095
2026/07/13 04:21:23.279, 97, 58, 12139, 15360, 69.55, 1095
2026/07/13 04:21:24.288, 100, 43, 12139, 15360, 67.69, 1125
2026/07/13 04:21:25.318, 100, 59, 12139, 15360, 66.12, 1140
2026/07/13 04:21:26.340, 100, 42, 12139, 15360, 66.61, 1080
2026/07/13 04:21:27.355, 100, 59, 12139, 15360, 69.70, 1125
2026/07/13 04:21:28.365, 100, 43, 12139, 15360, 66.51, 1110
2026/07/13 04:21:29.373, 100, 58, 12139, 15360, 67.14, 1110
2026/07/13 04:21:30.384, 100, 42, 12139, 15360, 66.56, 1110
2026/07/13 04:21:31.393, 100, 57, 12139, 15360, 66.56, 1110
2026/07/13 04:21:32.403, 100, 42, 12139, 15360, 66.42, 1125
2026/07/13 04:21:33.411, 100, 59, 12139, 15360, 66.22, 1110
2026/07/13 04:21:34.420, 100, 42, 12139, 15360, 65.53, 1080
2026/07/13 04:21:35.429, 100, 58, 12139, 15360, 68.67, 1020
2026/07/13 04:21:36.437, 100, 42, 12139, 15360, 68.47, 1095
2026/07/13 04:21:37.446, 100, 58, 12139, 15360, 74.55, 840
2026/07/13 04:21:38.455, 100, 45, 12139, 15360, 68.43, 1080
2026/07/13 04:21:39.579, 100, 51, 12139, 15360, 75.39, 900
2026/07/13 04:21:40.594, 100, 42, 12139, 15360, 66.06, 1095
2026/07/13 04:21:41.610, 100, 57, 12139, 15360, 68.77, 780
2026/07/13 04:21:42.628, 100, 43, 12139, 15360, 65.97, 1080
2026/07/13 04:21:43.647, 100, 54, 12139, 15360, 67.30, 765
2026/07/13 04:21:44.656, 100, 42, 12139, 15360, 65.08, 1110
2026/07/13 04:21:45.667, 100, 49, 12139, 15360, 70.19, 945
2026/07/13 04:21:46.677, 100, 42, 12139, 15360, 64.46, 1140
2026/07/13 04:21:47.695, 100, 46, 12139, 15360, 68.47, 1020
2026/07/13 04:21:48.703, 100, 42, 12139, 15360, 66.06, 1230
2026/07/13 04:21:49.713, 100, 46, 12139, 15360, 68.96, 1050
2026/07/13 04:21:50.722, 100, 43, 12139, 15360, 66.91, 1275
2026/07/13 04:21:51.732, 100, 47, 12139, 15360, 56.36, 1095
2026/07/13 04:21:52.747, 100, 42, 12139, 15360, 64.59, 1080
2026/07/13 04:21:53.776, 100, 47, 12139, 15360, 67.44, 1080
2026/07/13 04:21:54.787, 100, 42, 12139, 15360, 67.84, 1095
2026/07/13 04:21:55.809, 100, 46, 12139, 15360, 66.56, 1095
2026/07/13 04:21:56.827, 100, 42, 12139, 15360, 67.30, 1095
2026/07/13 04:21:57.836, 100, 39, 12139, 15360, 65.67, 1110
2026/07/13 04:21:58.848, 100, 42, 12139, 15360, 66.12, 1095
2026/07/13 04:21:59.856, 100, 32, 12139, 15360, 67.79, 1080
2026/07/13 04:22:00.864, 100, 49, 12139, 15360, 67.34, 1080
2026/07/13 04:22:01.877, 100, 35, 12139, 15360, 69.55, 1050
2026/07/13 04:22:02.899, 97, 58, 12139, 15360, 68.96, 1080
2026/07/13 04:22:03.908, 100, 42, 12139, 15360, 67.83, 1080
2026/07/13 04:22:04.922, 100, 57, 12139, 15360, 68.38, 1080
2026/07/13 04:22:05.998, 100, 42, 12139, 15360, 65.53, 1080
2026/07/13 04:22:07.017, 100, 56, 12139, 15360, 68.42, 1080
2026/07/13 04:22:08.028, 100, 42, 12139, 15360, 67.00, 1110
2026/07/13 04:22:09.044, 100, 59, 12139, 15360, 66.46, 1095
2026/07/13 04:22:10.061, 100, 43, 12139, 15360, 66.75, 1095
2026/07/13 04:22:11.069, 100, 57, 12139, 15360, 64.69, 1080
2026/07/13 04:22:12.080, 100, 42, 12139, 15360, 65.24, 1110
2026/07/13 04:22:13.091, 100, 56, 12139, 15360, 66.36, 1095
2026/07/13 04:22:14.101, 100, 42, 12139, 15360, 65.61, 1110
2026/07/13 04:22:15.113, 100, 59, 12139, 15360, 66.06, 1095
2026/07/13 04:22:16.125, 100, 42, 12139, 15360, 67.93, 1080
2026/07/13 04:22:17.138, 100, 55, 12139, 15360, 65.93, 1110
2026/07/13 04:22:18.149, 100, 42, 12139, 15360, 66.36, 1095
2026/07/13 04:22:19.159, 100, 58, 12139, 15360, 67.93, 1080
2026/07/13 04:22:20.170, 100, 42, 12139, 15360, 66.95, 1095
2026/07/13 04:22:21.183, 100, 56, 12139, 15360, 66.32, 1110
2026/07/13 04:22:22.210, 100, 42, 12139, 15360, 65.08, 1080
2026/07/13 04:22:23.231, 100, 55, 12139, 15360, 67.40, 1080
2026/07/13 04:22:24.244, 100, 42, 12139, 15360, 66.16, 1065
2026/07/13 04:22:25.255, 100, 55, 12139, 15360, 68.08, 1080
2026/07/13 04:22:26.268, 100, 43, 12139, 15360, 65.87, 1095
2026/07/13 04:22:27.278, 100, 58, 12139, 15360, 68.52, 1080
2026/07/13 04:22:28.286, 100, 41, 12139, 15360, 66.46, 1065
2026/07/13 04:22:29.297, 100, 57, 12139, 15360, 65.87, 1095
2026/07/13 04:22:30.307, 100, 42, 12139, 15360, 67.30, 1080
2026/07/13 04:22:31.316, 100, 55, 12139, 15360, 65.57, 1095
2026/07/13 04:22:32.328, 100, 42, 12139, 15360, 67.30, 1095
2026/07/13 04:22:33.338, 100, 56, 12139, 15360, 67.26, 1080
2026/07/13 04:22:34.352, 100, 41, 12139, 15360, 66.46, 1065
2026/07/13 04:22:35.378, 100, 55, 12139, 15360, 67.04, 1095
2026/07/13 04:22:36.406, 100, 42, 12139, 15360, 67.30, 1095
2026/07/13 04:22:37.430, 100, 55, 12139, 15360, 69.06, 1065
2026/07/13 04:22:38.449, 100, 42, 12139, 15360, 66.75, 1080
2026/07/13 04:22:39.459, 100, 58, 12139, 15360, 65.67, 1095
2026/07/13 04:22:40.467, 100, 42, 12139, 15360, 67.69, 1080
2026/07/13 04:22:41.477, 100, 58, 12139, 15360, 65.67, 1080
2026/07/13 04:22:42.484, 100, 42, 12139, 15360, 66.26, 1080
2026/07/13 04:22:43.491, 100, 58, 12139, 15360, 66.61, 1095
2026/07/13 04:22:44.507, 100, 42, 12139, 15360, 65.57, 1095
2026/07/13 04:22:45.514, 100, 58, 12139, 15360, 65.34, 1080
2026/07/13 04:22:46.524, 100, 42, 12139, 15360, 67.14, 1095
2026/07/13 04:22:47.532, 100, 58, 12139, 15360, 66.06, 1080
2026/07/13 04:22:48.546, 100, 42, 12139, 15360, 66.95, 1065
2026/07/13 04:22:49.558, 100, 55, 12139, 15360, 66.22, 1080
2026/07/13 04:22:50.572, 100, 41, 12139, 15360, 66.51, 1080
2026/07/13 04:22:51.581, 100, 55, 12139, 15360, 67.04, 1080
2026/07/13 04:22:52.605, 100, 42, 12139, 15360, 67.69, 1095
2026/07/13 04:22:53.615, 100, 56, 12139, 15360, 67.30, 1050
2026/07/13 04:22:54.628, 100, 42, 12139, 15360, 65.97, 1080
2026/07/13 04:22:55.638, 100, 55, 12139, 15360, 66.51, 1065
2026/07/13 04:22:56.648, 100, 42, 12139, 15360, 63.85, 1080
2026/07/13 04:22:57.655, 100, 58, 12139, 15360, 66.26, 1065
2026/07/13 04:22:58.665, 100, 42, 12139, 15360, 64.65, 1095
2026/07/13 04:22:59.676, 100, 57, 12139, 15360, 67.04, 1065
2026/07/13 04:23:00.690, 100, 42, 12139, 15360, 65.87, 1065
2026/07/13 04:23:01.698, 100, 57, 12139, 15360, 67.14, 1065
2026/07/13 04:23:02.711, 100, 42, 12139, 15360, 68.82, 1080
2026/07/13 04:23:03.722, 100, 55, 12139, 15360, 66.81, 1080
2026/07/13 04:23:04.736, 100, 42, 12139, 15360, 67.26, 1080
2026/07/13 04:23:05.745, 100, 58, 12139, 15360, 66.91, 1065
2026/07/13 04:23:06.757, 100, 40, 12139, 15360, 69.26, 1050
2026/07/13 04:23:07.767, 100, 55, 12139, 15360, 67.10, 1050
2026/07/13 04:23:08.774, 100, 42, 12139, 15360, 67.73, 1065
2026/07/13 04:23:09.783, 100, 55, 12139, 15360, 66.16, 1080
2026/07/13 04:23:10.790, 100, 41, 12139, 15360, 69.16, 1050
2026/07/13 04:23:11.801, 100, 57, 12139, 15360, 68.08, 1050
2026/07/13 04:23:12.812, 100, 42, 12139, 15360, 67.04, 1065
2026/07/13 04:23:13.821, 100, 56, 12139, 15360, 66.16, 1065
2026/07/13 04:23:14.830, 100, 42, 12139, 15360, 66.32, 1080
2026/07/13 04:23:15.838, 100, 57, 12139, 15360, 66.91, 1080
2026/07/13 04:23:16.848, 100, 42, 12139, 15360, 68.86, 1065
2026/07/13 04:23:17.875, 100, 57, 12139, 15360, 68.38, 1065
2026/07/13 04:23:18.888, 100, 42, 12139, 15360, 63.42, 1080
2026/07/13 04:23:19.901, 100, 54, 12139, 15360, 66.36, 1065
2026/07/13 04:23:20.930, 100, 42, 12139, 15360, 66.08, 1065
2026/07/13 04:23:21.948, 100, 55, 12139, 15360, 66.02, 1080
2026/07/13 04:23:22.955, 100, 42, 12139, 15360, 64.95, 1095
2026/07/13 04:23:23.969, 100, 55, 12139, 15360, 67.00, 1095
2026/07/13 04:23:24.982, 100, 42, 12139, 15360, 67.34, 1065
2026/07/13 04:23:25.992, 96, 55, 12139, 15360, 65.32, 1050
2026/07/13 04:23:27.000, 100, 42, 12139, 15360, 67.69, 1050
2026/07/13 04:23:28.014, 96, 64, 12139, 15360, 66.06, 1050
2026/07/13 04:23:29.025, 100, 37, 12139, 15360, 67.69, 1080
2026/07/13 04:23:30.032, 96, 60, 12139, 15360, 66.46, 1065
2026/07/13 04:23:31.045, 100, 37, 12139, 15360, 67.98, 1050
2026/07/13 04:23:32.055, 94, 58, 12139, 15360, 64.89, 1065
2026/07/13 04:23:33.071, 100, 38, 12139, 15360, 66.11, 1065
2026/07/13 04:23:34.080, 94, 54, 12139, 15360, 67.00, 1065
2026/07/13 04:23:35.091, 100, 38, 12139, 15360, 65.38, 1065
2026/07/13 04:23:36.099, 96, 53, 12139, 15360, 67.00, 1065
2026/07/13 04:23:37.108, 100, 35, 12139, 15360, 66.42, 1065
2026/07/13 04:23:38.122, 96, 50, 12139, 15360, 67.89, 1065
2026/07/13 04:23:39.139, 100, 33, 12139, 15360, 66.12, 1065
2026/07/13 04:23:40.147, 100, 46, 12139, 15360, 70.84, 1050
2026/07/13 04:23:41.154, 100, 32, 12139, 15360, 65.44, 1050
2026/07/13 04:23:42.164, 100, 42, 12139, 15360, 67.59, 1080
2026/07/13 04:23:43.177, 100, 46, 12139, 15360, 60.90, 1050
2026/07/13 04:23:44.185, 100, 42, 12139, 15360, 63.55, 1215
2026/07/13 04:23:45.195, 100, 45, 12139, 15360, 56.95, 1050
2026/07/13 04:23:46.226, 100, 42, 12139, 15360, 65.28, 1245
2026/07/13 04:23:47.239, 100, 44, 12139, 15360, 66.46, 975
2026/07/13 04:23:48.266, 100, 41, 12139, 15360, 67.20, 1110
2026/07/13 04:23:49.297, 100, 50, 12139, 15360, 62.28, 960
2026/07/13 04:23:50.307, 100, 41, 12139, 15360, 63.26, 1095
2026/07/13 04:23:51.333, 100, 53, 12139, 15360, 56.66, 885
2026/07/13 04:23:52.347, 100, 41, 12139, 15360, 67.49, 1050
2026/07/13 04:23:53.358, 100, 39, 12139, 15360, 67.30, 720
2026/07/13 04:23:54.367, 100, 41, 12139, 15360, 66.22, 1065
2026/07/13 04:23:55.375, 100, 47, 12139, 15360, 69.41, 720
2026/07/13 04:23:56.385, 100, 41, 12139, 15360, 67.10, 1035
2026/07/13 04:23:57.394, 100, 43, 12139, 15360, 66.12, 840
2026/07/13 04:23:58.403, 100, 41, 12139, 15360, 66.95, 1050
2026/07/13 04:23:59.412, 100, 45, 12139, 15360, 69.41, 795
2026/07/13 04:24:00.421, 100, 40, 12139, 15360, 66.77, 1065
2026/07/13 04:24:01.445, 100, 50, 12139, 15360, 66.26, 795
2026/07/13 04:24:02.455, 100, 42, 12139, 15360, 65.67, 1020
2026/07/13 04:24:03.473, 100, 52, 12139, 15360, 64.14, 1050
2026/07/13 04:24:04.482, 100, 42, 12139, 15360, 65.63, 1035
2026/07/13 04:24:05.492, 100, 45, 12139, 15360, 67.30, 915
2026/07/13 04:24:06.516, 100, 41, 12139, 15360, 66.36, 1065
2026/07/13 04:24:07.528, 100, 50, 12139, 15360, 76.27, 780
2026/07/13 04:24:08.536, 100, 40, 12139, 15360, 67.04, 1050
2026/07/13 04:24:09.546, 100, 55, 12139, 15360, 65.77, 795
2026/07/13 04:24:10.555, 100, 41, 12139, 15360, 66.65, 1035
2026/07/13 04:24:11.566, 100, 54, 12139, 15360, 65.08, 1050
2026/07/13 04:24:12.574, 100, 42, 12139, 15360, 65.77, 1050
2026/07/13 04:24:13.583, 100, 54, 12139, 15360, 65.28, 1020
2026/07/13 04:24:14.596, 100, 39, 12139, 15360, 65.87, 1050
2026/07/13 04:24:15.605, 100, 57, 12139, 15360, 65.93, 1035
2026/07/13 04:24:16.615, 100, 42, 12139, 15360, 66.38, 1050
2026/07/13 04:24:17.627, 100, 56, 12139, 15360, 65.57, 1050
2026/07/13 04:24:18.636, 100, 42, 12139, 15360, 65.08, 1065
2026/07/13 04:24:19.647, 100, 55, 12139, 15360, 66.32, 1050
2026/07/13 04:24:20.658, 100, 42, 12139, 15360, 64.40, 1050
2026/07/13 04:24:21.670, 100, 54, 12139, 15360, 67.10, 1050
2026/07/13 04:24:22.680, 100, 40, 12139, 15360, 67.49, 1050
2026/07/13 04:24:23.690, 100, 54, 12139, 15360, 65.67, 1050
2026/07/13 04:24:24.699, 100, 40, 12139, 15360, 64.30, 1050
2026/07/13 04:24:25.706, 100, 54, 12139, 15360, 66.42, 1065
2026/07/13 04:24:26.714, 100, 42, 12139, 15360, 66.91, 1065
2026/07/13 04:24:27.724, 100, 54, 12139, 15360, 66.06, 1050
2026/07/13 04:24:28.756, 100, 41, 12139, 15360, 65.77, 1020
2026/07/13 04:24:29.775, 100, 58, 12139, 15360, 66.12, 1050
